Season,Club,First Name,Last Name,Position,Total Compensation,Base Salary
2010,CHV,Maykel,Galindo,F,"$96,498 ","$96,498 "
2010,HOU,Adrian,Serioux,D,"$96,000 ","$96,000 "
2010,LA,Mike,Magee,F,"$96,000 ","$93,500 "
2010,SEA,Pat,Noonan,F,"$96,000 ","$96,000 "
2010,NYRB,Mike,Petke,D,"$95,000 ","$95,000 "
2010,CHV,Mariano,Trujillo,M,"$94,500 ","$94,500 "
2010,COL,Colin,Clark,M,"$94,250 ","$89,250 "
2010,HOU,Cam,Weaver,F,"$93,250 ","$85,000 "
2010,TFC,Maicon,Santos,F,"$93,000 ","$93,000 "
2010,NYRB,Carlos,Mendes,D,"$92,375 ","$89,250 "
2010,SJ,Jon,Busch,GK,"$90,800 ","$84,000 "
2010,TFC,Martin,Saric,M,"$90,000 ","$90,000 "
2010,RSL,Will,Johnson,F,"$89,891 ","$76,320 "
2010,NE,Mkhokheli,Dube,F,"$89,000 ","$80,000 "
2010,COL,Mehdi,Ballouchy,M,"$88,800 ","$88,800 "
2010,RSL,Andy,Williams,M,"$88,200 ","$88,200 "
2010,CHI,Sean,Johnson,GK,"$88,000 ","$55,000 "
2010,CHV,Alan,Gordon,F,"$87,731 ","$87,731 "
2010,RSL,Robert,Findley,F,"$87,316 ","$73,566 "
2010,LA,Sean,Franklin,D,"$87,285 ","$73,535 "
2010,LA,Brian,Perk,GK,"$86,350 ","$52,250 "
2010,CHV,Osael,Romero,M,"$85,500 ","$80,000 "
2010,LA,Jovan,Kirovski,F,"$84,000 ","$84,000 "
2010,NYRB,Chris,Albright,D,"$84,000 ","$84,000 "
2010,RSL,Pablo,Campos,F,"$83,597 ","$78,750 "
2010,DC,Marc,Burch,D,"$81,500 ","$79,000 "
2010,COL,Omar,Cummings,F,"$80,250 ","$71,500 "
2010,DAL,Kevin,Hartman,GK,"$80,000 ","$75,000 "
2010,LA,,Dos Santos Cazumba Alex,D,"$80,000 ","$70,000 "
2010,LA,Juninho,Gomes,M,"$80,000 ","$70,000 "
2010,LA,Leonardo,Ribeiro Da Silva,D,"$80,000 ","$70,000 "
2010,TFC,Nick,LaBrocca,M,"$79,500 ","$77,000 "
2010,NE,Sainey,Nyassi,M,"$76,750 ","$70,000 "
2010,NYRB,Greg,Sutton,GK,"$76,500 ","$72,000 "
2010,CLB,Jason,Garey,F,"$76,250 ","$75,000 "
2010,SEA,James,Riley,D,"$76,075 ","$72,450 "
2010,DAL,Jackson,Goncalves,D,"$75,870 ","$64,620 "
2010,SEA,Patrick,Ianni,D,"$75,600 ","$75,600 "
2010,CHI,Calen,Carr,F,"$75,500 ","$71,250 "
2010,RSL,Fabian,Espindola,F,"$75,000 ","$75,000 "
2010,SJ,Joey,Gjertsen,M,"$73,625 ","$65,000 "
2010,DC,Devon,McTavish,D-M,"$72,500 ","$70,000 "
2010,NE,Kenny,Mansally,F-M,"$72,500 ","$65,000 "
2010,CHI,Deris,Umanzor,D,"$72,000 ","$72,000 "
2010,HOU,Joseph,Ngwenya,M/F,"$72,000 ","$72,000 "
2010,SEA,Leonardo,Gonzalez,D,"$72,000 ","$72,000 "
2010,DAL,Atiba,Harris,M-F,"$71,970 ","$68,970 "
2010,HOU,Lovel,Palmer,M,"$71,250 ","$60,000 "
2010,CLB,Andy,Iro,D,"$71,110 ","$52,360 "
2010,DAL,Marvin,Chavez,M,"$70,000 ","$60,000 "
2010,KC,Nick,Kounenakis,D,"$70,000 ","$60,000 "
2010,NE,Preston,Burpo,GK,"$70,000 ","$70,000 "
2010,NYRB,Juan,Agudelo,F,"$70,000 ","$40,000 "
2010,TFC,Jon,Conway,GK,"$69,833 ","$60,000 "
2010,HOU,Tally,Hall,GK,"$69,375 ","$60,000 "
2010,SEA,Nathan,Sturgis,D-M,"$69,250 ","$65,000 "
2010,CHV,Blair,Gavin,M,"$69,000 ","$50,000 "
2010,SEA,Osvaldo,Alonso,M,"$68,738 ","$67,925 "
2010,CHV,Sal,Zizzo,F,"$68,250 ","$60,000 "
2010,CHI,Gonzalo,Segares,D,"$67,750 ","$60,000 "
2010,CHV,Justin,Braun,F,"$67,500 ","$65,000 "
2010,TFC,Adrian,Cann,D,"$65,342 ","$56,592 "
2010,COL,Andre,Akpan,F,"$65,000 ","$40,000 "
2010,PHI,Christian,Arrieta,D,"$64,500 ","$60,000 "
2010,DAL,Jair,Benitez,D,"$63,250 ","$42,000 "
2010,NYRB,Andrew,Boyens,D,"$62,005 ","$57,005 "
2010,KC,Matt,Besler,D,"$61,850 ","$50,600 "
2010,DC,Julius,James,D,"$61,460 ","$52,085 "
2010,DC,Jed,Zayner,D,"$60,875 ","$57,000 "
2010,DAL,Bryan,Leyva,M,"$60,833 ","$45,000 "
2010,LA,Josh,Saunders,GK,"$60,609 ","$57,475 "
2010,CHV,Alex,Zotinca,D,"$60,000 ","$60,000 "
2010,SJ,Andre,Luiz Moreira,M,"$60,000 ","$60,000 "
2010,DC,Andy,Najar,M-F,"$58,996 ","$39,000 "
2010,KC,Ibrahim,Diop,M,"$58,250 ","$57,000 "
2010,COL,Kosuke,Kimura,D,"$57,750 ","$57,750 "
2010,COL,Scott,Palguta,D,"$57,750 ","$57,750 "
2010,SEA,Taylor,Graham,D,"$57,750 ","$57,750 "
2010,COL,Anthony,Wallace,D-M,"$57,500 ","$57,500 "
2010,DAL,Kyle,Davies,D,"$57,500 ","$57,500 "
2010,DAL,Zach,Loyd,M,"$57,125 ","$40,000 "
2010,NE,Darrius,Barnes,D,"$56,250 ","$55,000 "
2010,PHI,Jordan,Harvey,D,"$56,250 ","$55,000 "
2010,KC,Eric,Kronberg,GK,"$56,000 ","$56,000 "
2010,SJ,Tim,Ward,D,"$55,000 ","$55,000 "
2010,CHV,Dan,Kennedy,GK,"$54,996 ","$54,996 "
2010,CHV,Michael,Lahoud,M,"$54,475 ","$45,100 "
2010,COL,Ian,Joyce,GK,"$54,000 ","$54,000 "
2010,NE,Emmanuel,Osei,D,"$52,875 ","$47,250 "
2010,SEA,Tyson,Wahl,D,"$52,300 ","$49,400 "
2010,NYRB,Austin,Da Luz,M,"$52,125 ","$40,000 "
2010,CLB,Adam,Moffat,M,"$50,400 ","$50,400 "
2010,NE,Khano,Smith,M-F,"$50,004 ","$50,004 "
2010,CHI,Dasan,Robinson,D,"$49,200 ","$49,200 "
2010,COL,Wells,Thompson,M,"$48,125 ","$40,000 "
2010,CHV,Jesus Andres,Padilla,F,"$48,000 ","$48,000 "
2010,SJ,Eduardo,Da Silva,F,"$48,000 ","$48,000 "
2010,SJ,Chris,Wondolowski,M,"$48,000 ","$48,000 "
2010,SJ,Omar,Jassey,M,"$47,500 ","$42,000 "
2010,DAL,Ruben,Luna,F,"$47,000 ","$45,000 "
2010,DC,Bill,Hamid,GK,"$46,667 ","$40,000 "
2010,TFC,Amadou,Sanyang,D,"$46,556 ","$40,000 "
2010,TFC,Emmanuel,Gomez,D,"$45,600 ","$40,000 "
2010,LA,AJ,DeLaGarza,D,"$45,100 ","$45,100 "
2010,CHV,Yamin,Cuesta,D,"$44,500 ","$42,000 "
2010,RSL,Collen,Warner,MF,"$43,750 ","$40,000 "
2010,LA,Michael,Stephens,M,"$42,500 ","$40,000 "
2010,NE,Zack,Schilawski,F,"$42,500 ","$40,000 "
2010,SEA,Terry,Boss,GK,"$42,500 ","$40,000 "
2010,CLB,Steven,Lenhart,F,"$42,333 ","$40,000 "
2010,SEA,Zach,Scott,D,"$42,008 ","$42,008 "
2010,CHV,Dario,Delgado,D,"$42,000 ","$42,000 "
2010,COL,Danny,Earls,D-M,"$41,250 ","$40,000 "
2010,PHI,JT,Noone,M,"$40,012 ","$40,012 "
2010,CLB,Leandre,Griffit,M,"$40,008 ","$40,008 "
2010,DC,Andrew,Quinn,GK,"$40,008 ","$40,008 "
2010,RSL,Nelson,Gonzalez,M-F,"$40,008 ","$40,008 "
2010,SEA,Miguel,Montano,F,"$40,008 ","$40,008 "
2010,CHI,Michael,Banner,D,"$40,000 ","$40,000 "
2010,CHI,Stefan,Dimitrov,F,"$40,000 ","$40,000 "
2010,CHI,Andrew,Dykstra,GK,"$40,000 ","$40,000 "
2010,CHI,Steven,Kinney,D,"$40,000 ","$40,000 "
2010,CHI,Peter,Lowry,F-M,"$40,000 ","$40,000 "
2010,CHI,Kwame,Watson-Siriboe,D,"$40,000 ","$40,000 "
2010,CHV,Carlos,Borja,M,"$40,000 ","$40,000 "
2010,CHV,Chukwudi,Chijindu,M,"$40,000 ","$40,000 "
2010,CHV,Jorge,Flores,F,"$40,000 ","$40,000 "
2010,CHV,Gerson,Mayen,M,"$40,000 ","$40,000 "
2010,CHV,Cesar,Zamora,M,"$40,000 ","$40,000 "
2010,CHV,Ben,Zemanski,M,"$40,000 ","$40,000 "
2010,CLB,Eric,Brunner,D,"$40,000 ","$40,000 "
2010,CLB,Kevin,Burns,M,"$40,000 ","$40,000 "
2010,CLB,Shaun,Francis,D,"$40,000 ","$40,000 "
2010,CLB,Andy,Gruenebaum,GK,"$40,000 ","$40,000 "
2010,CLB,Duncan,Oughton,D,"$40,000 ","$40,000 "
2010,COL,Quincy,Amarikwa,F,"$40,000 ","$40,000 "
2010,COL,Steward,Ceus,GK,"$40,000 ","$40,000 "
2010,COL,Mike,Holody,D,"$40,000 ","$40,000 "
2010,COL,Ross,LaBauex,M,"$40,000 ","$40,000 "
2010,COL,Ross,Schunk,F,"$40,000 ","$40,000 "
2010,DAL,Eric,Alexander,M,"$40,000 ","$40,000 "
2010,DAL,Edson,Edward,D,"$40,000 ","$40,000 "
2010,DAL,George,John,D,"$40,000 ","$40,000 "
2010,DAL,Jason,Yeisley,F,"$40,000 ","$40,000 "
2010,DC,Brandon,Barklage,M-F,"$40,000 ","$40,000 "
2010,DC,Adam,Cristman,F,"$40,000 ","$40,000 "
2010,DC,Jordan,Graye,D,"$40,000 ","$40,000 "
2010,DC,Stephen,King,M,"$40,000 ","$40,000 "
2010,DC,Kurt,Morsink,M,"$40,000 ","$40,000 "
2010,DC,Juan,Pena,D,"$40,000 ","$40,000 "
2010,DC,Barry,Rice,D,"$40,000 ","$40,000 "
2010,HOU,Samuel,Appiah,M,"$40,000 ","$40,000 "
2010,HOU,Corey,Ashe,M,"$40,000 ","$40,000 "
2010,HOU,Geoff,Cameron,M,"$40,000 ","$40,000 "
2010,HOU,Michael,Chabala,M,"$40,000 ","$40,000 "
2010,HOU,Tyler,Deric,GK,"$40,000 ","$40,000 "
2010,HOU,Francisco,Navas,M,"$40,000 ","$40,000 "
2010,HOU,Dominic,Oduro,F,"$40,000 ","$40,000 "
2010,KC,Olukorede,Aiyegbusi,D,"$40,000 ","$40,000 "
2010,KC,Jamar,Beasley,M,"$40,000 ","$40,000 "
2010,KC,Aaron,Hohlbein,D,"$40,000 ","$40,000 "
2010,KC,Jonathan,Leathers,D,"$40,000 ","$40,000 "
2010,KC,Graham,Zusi,F-M,"$40,000 ","$40,000 "
2010,LA,Bryan,Jordan,F,"$40,000 ","$40,000 "
2010,LA,Yohance,Marshall,D,"$40,000 ","$40,000 "
2010,NE,Zak,Boggs,F-M,"$40,000 ","$40,000 "
2010,NE,Jason,Griffiths,M,"$40,000 ","$40,000 "
2010,NE,Roberto,Linck,F-M,"$40,000 ","$40,000 "
2010,NE,Tim,Murray,GK,"$40,000 ","$40,000 "
2010,NE,Pat,Phelan,M,"$40,000 ","$40,000 "
2010,NE,Robert,Shuttleworth,GK,"$40,000 ","$40,000 "
2010,NE,Seth,Sinovic,D,"$40,000 ","$40,000 "
2010,NE,Chris,Tierney,D-M,"$40,000 ","$40,000 "
2010,NYRB,Danleigh,Borman,M,"$40,000 ","$40,000 "
2010,NYRB,Conor,Chinn,F,"$40,000 ","$40,000 "
2010,NYRB,Giorgi,Chirgadze,F,"$40,000 ","$40,000 "
2010,NYRB,Irving,Garcia,M,"$40,000 ","$40,000 "
2010,NYRB,Tim,Ream,D,"$40,000 ","$40,000 "
2010,NYRB,Luke,Sassano,M-D,"$40,000 ","$40,000 "
2010,NYRB,Sinisa,Ubiparipovic,M,"$40,000 ","$40,000 "
2010,PHI,Andrew,Jacobson,M,"$40,000 ","$40,000 "
2010,PHI,Brad,Knighton,GK,"$40,000 ","$40,000 "
2010,PHI,Kyle,Nakazawa,M,"$40,000 ","$40,000 "
2010,PHI,Shea,Salinas,M,"$40,000 ","$40,000 "
2010,PHI,Nick,Zimmerman,D,"$40,000 ","$40,000 "
2010,RSL,Jean,Alexandre,M,"$40,000 ","$40,000 "
2010,RSL,David,Horst,D,"$40,000 ","$40,000 "
2010,RSL,Rauwshan,McKenzie,D,"$40,000 ","$40,000 "
2010,RSL,Tim,Melia,GK,"$40,000 ","$40,000 "
2010,RSL,Kyle,Reynish,GK,"$40,000 ","$40,000 "
2010,RSL,Chris,Schuler,D,"$40,000 ","$40,000 "
2010,SEA,David,Estrada,F,"$40,000 ","$40,000 "
2010,SEA,Michael,Fucito,MF,"$40,000 ","$40,000 "
2010,SEA,Roger,Levesque,F,"$40,000 ","$40,000 "
2010,SEA,Sanna,Nyassi,M,"$40,000 ","$40,000 "
2010,SEA,Michael,Seamon,M,"$40,000 ","$40,000 "
2010,SJ,Steven,Beitashour,D,"$40,000 ","$40,000 "
2010,SJ,Bobby,Burling,D,"$40,000 ","$40,000 "
2010,SJ,Brandon,McDonald,M,"$40,000 ","$40,000 "
2010,SJ,Justin,Morrow,D,"$40,000 ","$40,000 "
2010,SJ,Brad,Ring,M,"$40,000 ","$40,000 "
2010,TFC,Nana,Attakora-Gyan,D,"$40,000 ","$40,000 "
2010,TFC,Gabe,Gala,D-M,"$40,000 ","$40,000 "
2010,TFC,Daniel,Gargan,M,"$40,000 ","$40,000 "
2010,TFC,Ty,Harden,D,"$40,000 ","$40,000 "
2010,TFC,Nane,Joseph,M,"$40,000 ","$40,000 "
2010,TFC,Milos,Kocic,GK,"$40,000 ","$40,000 "
2010,DC,Conor,Shanosky,D,"$37,136 ","$31,250 "
2010,DAL,Moises,Hernandez,D,"$31,260 ","$31,260 "
2010,DAL,Victor,Ulloa,M,"$31,260 ","$31,260 "
2009,LA,David,Beckham,M,"$6,500,000 ","$5,500,000 "
2009,CHI,Cuauhtemoc,Blanco,M,"$2,943,702 ","$2,769,240 "
2009,NYRB,Juan Pablo,Angel,F,"$1,798,000 ","$1,500,000 "
2009,SEA,Fredrik,Ljungberg,M,"$1,314,000 ","$1,300,000 "
2009,TFC,Julian,de Guzman,M,"$956,350 ","$909,600 "
2009,LA,Landon,Donovan,F,"$900,000 ","$900,000 "
2009,CLB,Guillermo Barros,Schelotto,F-M,"$775,000 ","$650,000 "
2009,DC,Luciano,Emilio,F,"$758,857 ","$720,000 "
2009,NE,Shalrie,Joseph,M,"$450,000 ","$425,000 "
2009,TFC,Dwayne,DeRosario,M,"$425,750 ","$357,000 "
2009,NE,Taylor,Twellman,F,"$420,000 ","$395,000 "
2009,CHI,Brian,McBride,F,"$385,333 ","$360,000 "
2009,SJ,Darren,Huckerby,F,"$385,000 ","$360,000 "
2009,DC,Jaime,Moreno,F,"$355,000 ","$350,000 "
2009,TFC,Amado,Guevara,M,"$323,750 ","$300,000 "
2009,DC,Christian,Gomez,M,"$321,250 ","$255,000 "
2009,CLB,Chad,Marshall,D,"$320,000 ","$250,000 "
2009,TFC,Carl,Robinson,M,"$315,000 ","$300,000 "
2009,TFC,Pablo,Vitti,M-F,"$303,000 ","$288,000 "
2009,COL,Pablo,Mastroeni,M-D,"$300,500 ","$255,000 "
2009,DAL,David,Ferreira,M-F,"$300,000 ","$300,000 "
2009,SEA,Kasey,Keller,GK,"$300,000 ","$300,000 "
2009,DC,Fred,Carreiro,M-F,"$257,000 ","$225,000 "
2009,CHI,Justin,Mapp,M,"$255,000 ","$220,000 "
2009,HOU,Ricardo,Clark,M,"$248,050 ","$248,050 "
2009,SJ,Bobby,Convey,M,"$244,500 ","$222,000 "
2009,HOU,Brian,Ching,F,"$242,550 ","$242,550 "
2009,NE,Edgaras,Jankauskas,F,"$240,000 ","$240,000 "
2009,KC,Davy,Arnaud,M,"$228,750 ","$220,000 "
2009,DAL,Dave,Van Den Bergh,M,"$227,000 ","$210,000 "
2009,DC,Ben,Olsen,M,"$225,000 ","$225,000 "
2009,KC,Jimmy,Conrad,D,"$225,000 ","$213,750 "
2009,DAL,Jeffrey,Cunningham,F,"$219,295 ","$209,170 "
2009,SEA,Nate,Jaqua,F,"$208,121 ","$189,996 "
2009,CHV,Sacha,Kljestan,M,"$203,000 ","$170,000 "
2009,SJ,Ramiro,Corrales,M,"$202,500 ","$190,000 "
2009,TFC,Chad,Barrett,F,"$202,500 ","$195,000 "
2009,KC,Josh,Wolff,F,"$200,004 ","$200,004 "
2009,COL,Conor,Casey,F,"$200,000 ","$200,000 "
2009,RSL,Javier,Morales,M,"$200,000 ","$150,000 "
2009,TFC,Nick,Garcia,D,"$198,750 ","$190,000 "
2009,TFC,Jim,Brennan,D,"$193,250 ","$185,000 "
2009,SJ,Joe,Cannon,GK,"$190,756 ","$180,500 "
2009,CHI,Wilman,Conde,D,"$188,000 ","$168,000 "
2009,SJ,Arturo,Alvarez,M-F,"$184,088 ","$174,750 "
2009,HOU,Pat,Onstad,GK,"$181,650 ","$181,650 "
2009,HOU,Brian,Mullan,M,"$180,313 ","$171,000 "
2009,KC,Claudio,Lopez,F,"$180,000 ","$180,000 "
2009,LA,Edson,Buddle,F,"$179,950 ","$169,950 "
2009,TFC,Ali,Gerba,F,"$177,434 ","$144,996 "
2009,NE,Chris,Albright,D,"$176,000 ","$176,000 "
2009,COL,Pat,Noonan,F,"$175,008 ","$175,008 "
2009,CLB,Frankie,Hejduk,D,"$175,000 ","$150,000 "
2009,CLB,Gino,Padula,D,"$175,000 ","$150,000 "
2009,LA,Chris,Klein,D,"$175,000 ","$175,000 "
2009,CHV,Jesse,Marsch,M,"$174,375 ","$165,000 "
2009,NE,Matt,Reis,GK,"$173,344 ","$173,344 "
2009,CLB,Eddie,Gaven,M-F,"$173,250 ","$173,250 "
2009,RSL,Jamison,Olave,D,"$172,500 ","$157,500 "
2009,COL,Julien,Baudet,D,"$169,750 ","$156,000 "
2009,COL,Jamie,Smith,M,"$169,600 ","$159,600 "
2009,KC,Zoltan,Hercegfalvi,F,"$168,000 ","$168,000 "
2009,LA,Eddie,Lewis,M,"$165,722 ","$160,008 "
2009,HOU,Richard,Mulrooney,M,"$165,375 ","$165,375 "
2009,KC,Kevin,Hartman,GK,"$165,000 ","$165,000 "
2009,RSL,Kyle,Beckerman,M,"$163,150 ","$160,650 "
2009,SEA,Steve,Zakuani,F,"$163,000 ","$65,000 "
2009,LA,Gregg,Berhalter,D,"$162,750 ","$144,000 "
2009,SEA,Tyrone,Marshall,D,"$161,250 ","$157,500 "
2009,CHI,Patrick,Nyarko,F,"$160,000 ","$80,000 "
2009,TFC,Marvell,Wynne,D,"$159,500 ","$57,000 "
2009,SEA,Peter,Vagenas,M,"$158,400 ","$158,400 "
2009,DAL,Dario,Sala,GK,"$158,125 ","$140,000 "
2009,HOU,Wade,Barrett,D,"$156,500 ","$154,000 "
2009,DC,Clyde,Simms,M,"$156,000 ","$150,000 "
2009,SEA,Fredy,Montero,F,"$155,000 ","$155,000 "
2009,CHI,Logan,Pause,M,"$153,125 ","$145,000 "
2009,DAL,Pablo,Ricchetti,M,"$151,825 ","$145,200 "
2009,HOU,Robert,Boswell,D,"$150,000 ","$150,000 "
2009,LA,Donovan,Ricketts,GK,"$150,000 ","$150,000 "
2009,NE,Steve,Ralston,F-M,"$150,000 ","$150,000 "
2009,COL,Drew,Moor,D,"$149,189 ","$132,000 "
2009,CHV,Ante,Razov,F,"$147,750 ","$140,000 "
2009,CLB,Emmanuel,Ekpo,M,"$147,250 ","$125,000 "
2009,HOU,Ryan,Cochrane,D,"$146,250 ","$145,000 "
2009,NYRB,Leonid,Krupnik,D,"$144,000 ","$144,000 "
2009,LA,Alecko,Eskandarian,F,"$143,391 ","$135,850 "
2009,LA,Omar,Gonzalez,D,"$142,000 ","$65,000 "
2009,DAL,Ugo,Ihemelu,D,"$140,000 ","$140,000 "
2009,DAL,Andre,Rocha,M,"$140,000 ","$140,000 "
2009,KC,Jack,Jewsbury,D,"$139,125 ","$130,000 "
2009,NE,Gabriel,Badilla,D,"$138,000 ","$138,000 "
2009,HOU,Eddie,Robinson,D,"$137,813 ","$137,813 "
2009,CLB,Brian,Carroll,M,"$137,625 ","$133,875 "
2009,LA,Dema,Kovalenko,M,"$137,619 ","$130,000 "
2009,RSL,Nat,Borchers,D,"$137,500 ","$130,000 "
2009,CLB,Alejandro,Moreno,F,"$137,300 ","$132,300 "
2009,NYRB,Dane,Richards,M-F,"$136,500 ","$125,000 "
2009,CHI,Jon,Busch,GK,"$136,350 ","$135,000 "
2009,CHV,Sasha,Victorine,M,"$135,000 ","$125,000 "
2009,SEA,Nathan,Sturgis,M,"$133,000 ","$100,000 "
2009,HOU,Brad,Davis,M,"$132,300 ","$132,300 "
2009,TFC,Adrian,Serioux,D,"$131,570 ","$119,070 "
2009,KC,Chance,Myers,D-M,"$130,000 ","$70,000 "
2009,NYRB,Jorge,Rojas,M,"$130,000 ","$120,000 "
2009,CHV,Carey,Talley,D,"$128,256 ","$128,256 "
2009,COL,Matt,Pickens,GK,"$127,500 ","$125,000 "
2009,NE,Mauricio,Castro,M,"$126,250 ","$120,000 "
2009,NE,Jay,Heaps,D,"$126,000 ","$120,000 "
2009,NYRB,Albert,Celades,M,"$125,625 ","$100,000 "
2009,NYRB,Bouna,Coundoul,GK,"$125,250 ","$124,000 "
2009,CHV,Marcelo,Saragosa,D-M,"$124,286 ","$120,000 "
2009,CHV,Bojan,Stepanovic,M,"$121,750 ","$120,000 "
2009,HOU,Luis Angel,Landin,F,"$120,000 ","$120,000 "
2009,TFC,Daniel,Dichio,F,"$120,000 ","$120,000 "
2009,TFC,Stefan,Frei,GK,"$120,000 ","$65,000 "
2009,COL,Jacob,Peterson,F,"$118,750 ","$100,000 "
2009,COL,Mehdi,Ballouchy,M,"$118,000 ","$100,000 "
2009,NYRB,Seth,Stammler,M,"$118,000 ","$118,000 "
2009,COL,Cory,Gibbs,D,"$117,143 ","$110,000 "
2009,RSL,Nick,Rimando,GK,"$116,000 ","$105,000 "
2009,RSL,Clint,Mathis,M,"$115,000 ","$115,000 "
2009,TFC,O'Brian,White,F,"$113,000 ","$36,000 "
2009,SEA,Sebastian,Le Toux,M,"$112,000 ","$100,000 "
2009,NYRB,Kevin,Goldthwaite,D,"$111,000 ","$102,000 "
2009,NYRB,Carlos,Johnson,D,"$110,750 ","$90,000 "
2009,RSL,Chris,Seitz,GK,"$110,500 ","$75,000 "
2009,DAL,Daniel,Torres,D,"$110,000 ","$100,000 "
2009,LA,Todd,Dunivant,D,"$109,974 ","$109,974 "
2009,CHV,Jim,Curtin,D,"$109,204 ","$109,204 "
2009,DC,Dejan,Jakovic,D,"$108,813 ","$90,000 "
2009,CHV,Shavar,Thomas,D,"$108,250 ","$104,500 "
2009,DAL,Anthony,Wallace,D-M,"$108,000 ","$75,000 "
2009,NE,Nico,Colaluca,M,"$108,000 ","$75,000 "
2009,NE,Amaechi,Igwe,D,"$108,000 ","$75,000 "
2009,TFC,Fuad,Ibrahim,F,"$108,000 ","$75,000 "
2009,RSL,Anthony,Beltran,D,"$105,500 ","$70,000 "
2009,DC,Bryan,Namoff,D,"$105,000 ","$100,000 "
2009,RSL,Chris,Wingert,D,"$105,000 ","$105,000 "
2009,DAL,Peri,Marosevic,F,"$104,000 ","$55,000 "
2009,DC,Rodney,Wallace,M-D,"$104,000 ","$55,000 "
2009,NE,Kevin,Alston,D,"$104,000 ","$55,000 "
2009,NYRB,Jeremy,Hall,M,"$104,000 ","$55,000 "
2009,COL,Ciaran,O'Brien,M,"$103,750 ","$70,000 "
2009,KC,Roger,Espinoza,M,"$103,750 ","$70,000 "
2009,RSL,Robbie,Russell,D-M,"$103,335 ","$97,584 "
2009,DAL,Eric,Avila,M,"$103,000 ","$70,000 "
2009,DAL,Josh,Lambo,GK,"$103,000 ","$70,000 "
2009,DAL,Brek,Shea,M-D,"$103,000 ","$70,000 "
2009,RSL,Alex,Nimo,F-M,"$103,000 ","$70,000 "
2009,RSL,Rachid,El Khalifi,M-F,"$102,996 ","$84,996 "
2009,CLB,Danny,O'Rourke,D,"$102,500 ","$90,000 "
2009,LA,Israel,Sesay,F,"$102,083 ","$70,000 "
2009,CHI,Chris,Rolfe,F,"$100,250 ","$95,550 "
2009,SJ,Jason,Hernandez,D,"$100,000 ","$100,000 "
2009,HOU,Felix,Garcia,F,"$99,000 ","$65,000 "
2009,CHV,Ante,Jazic,D,"$98,500 ","$90,000 "
2009,CHV,Paulo,Nagamura,M,"$98,398 ","$98,398 "
2009,HOU,Danny,Cruz,M,"$98,000 ","$55,000 "
2009,LA,Chris,Birchall,M,"$97,125 ","$84,000 "
2009,CHI,Baggio,Husidic,M,"$97,000 ","$55,000 "
2009,LA,Tristan,Bowen,F,"$96,364 ","$65,000 "
2009,CHI,C.J.,Brown,D,"$96,000 ","$91,200 "
2009,CHV,Eduardo,Lillingston,F,"$96,000 ","$96,000 "
2009,CLB,Robbie,Rogers,M-F,"$92,500 ","$92,500 "
2009,CLB,Emilio,Renteria,F,"$91,875 ","$90,000 "
2009,NYRB,Macoumba,Kandji,F,"$90,988 ","$70,000 "
2009,DAL,Bruno,Guarda,M,"$90,500 ","$70,000 "
2009,CHV,Jonathan,Bornstein,D,"$90,000 ","$90,000 "
2009,CHV,Mariano,Trujillo,M,"$90,000 ","$90,000 "
2009,COL,Colin,Clark,M,"$90,000 ","$85,000 "
2009,DC,Danny,Szetela,M,"$90,000 ","$90,000 "
2009,NYRB,Carlos,Mendes,D,"$88,125 ","$85,000 "
2009,SJ,Cornell,Glen,F,"$87,895 ","$73,020 "
2009,CHV,Maykel,Galindo,F,"$87,725 ","$87,725 "
2009,SJ,Simon,Elliot,M,"$87,315 ","$80,640 "
2009,SJ,Chris,Leitch,D,"$87,000 ","$87,000 "
2009,LA,Tony,Sanneh,D,"$85,250 ","$84,000 "
2009,CHV,Maicon,Santos,F,"$84,000 ","$84,000 "
2009,RSL,Andy,Williams,M,"$84,000 ","$84,000 "
2009,TFC,Sam,Cronin,M,"$84,000 ","$36,000 "
2009,RSL,Ned,Grabavoy,M,"$83,600 ","$83,600 "
2009,KC,Michael,Harrington,M-D,"$82,060 ","$64,560 "
2009,SJ,Ramon,Sanchez,M,"$82,050 ","$72,000 "
2009,LA,Jovan,Kirovski,F,"$80,000 ","$80,000 "
2009,NYRB,Mike,Petke,D,"$80,000 ","$80,000 "
2009,NYRB,John,Wolyniec,F,"$80,000 ","$80,000 "
2009,LA,Alan,Gordon,F,"$79,754 ","$79,754 "
2009,LA,Stefani,Miglioranzi,M,"$79,500 ","$70,000 "
2009,CHV,Kevin,Harmse,D-M,"$79,200 ","$79,200 "
2009,HOU,Craig,Waibel,D,"$77,009 ","$77,009 "
2009,CLB,William,Hesmer,GK,"$77,000 ","$77,000 "
2009,LA,Sean,Franklin,D,"$76,850 ","$64,350 "
2009,DC,Ange,N'Silu,F,"$76,254 ","$65,004 "
2009,DAL,Bryan,Leyva,M,"$75,833 ","$45,000 "
2009,CHI,Brandon,Prideaux,D,"$75,600 ","$75,600 "
2009,CHV,Claudio,Suarez,D,"$75,000 ","$75,000 "
2009,KC,Santiago,Hirsig,M,"$75,000 ","$75,000 "
2009,COL,Omar,Cummings,F,"$73,750 ","$65,000 "
2009,HOU,Cam,Weaver,F,"$73,230 ","$64,980 "
2009,SEA,James,Riley,D,"$72,625 ","$69,000 "
2009,RSL,Robert,Findley,F,"$72,560 ","$60,060 "
